,precipitation_AWAP,precipitation_SILO,et_morton_wet_SILO,qtot,streamflow_mmd
2013-01-03,0.0,0.0,7.41936849,0.0647274543024804,0.24697249
2013-01-04,0.0,0.0,8.00540361,0.0530001118580044,0.24207355
2013-01-05,0.0,0.0,8.36028089,0.0444541492465352,0.23507524
2013-01-06,0.0,0.0,8.30708803,0.0382236805231003,0.22915132
2013-01-07,0.0,0.0,8.2870177,0.0336787008846382,0.22274453
2013-01-08,0.0,0.0,5.99143865,0.030360935419926,0.21579534
2013-01-09,0.0,0.0,6.45017549,0.0279373655049341,0.21031499
2013-01-10,0.0,0.0,7.00112281,0.0261663860247974,0.21167518
2013-01-11,0.0,0.0,7.06231584,0.0248702813607685,0.21364655
2013-01-12,0.0,0.0,3.32154385,0.0239211104473543,0.20931948
2013-01-13,0.00217544,0.0,2.26252634,0.0232503457810678,0.21409012
2013-01-14,5.142807,4.61550882,6.16308781,0.2725058234451403,0.25333998
2013-01-15,0.0,0.0,6.87971939,0.2043589822001563,0.25434531
2013-01-16,0.0,0.0,6.3725615,0.1545975523905899,0.22687451
2013-01-17,0.0,0.0,7.17880716,0.1183742859117509,0.21326221
2013-01-18,0.0,0.02568421,7.04968427,0.09201676648714,0.20355334
2013-01-19,0.0,0.0,5.36140366,0.0728348432048277,0.19609152
2013-01-20,0.0,0.0,6.71480711,0.0588703081205515,0.19411033
2013-01-21,0.04701754,0.0,6.36757909,0.0504274351202336,0.19381471
2013-01-22,2.192561,1.36392985,7.54687725,0.1404247664507245,0.19409068
2013-01-23,0.0,0.0,6.73235098,0.1079513611005447,0.19011847
2013-01-24,0.0,0.0,7.32603522,0.0843192201527692,0.18303144
2013-01-25,0.0,0.0,4.11235101,0.0671389716374816,0.1819767
2013-01-26,0.4228772,0.53571931,5.47326329,0.0705589083474784,0.18470691
2013-01-27,15.26863,14.12456172,5.09270181,0.762068786610837,0.32673498
2013-01-28,0.09347369,0.13614035,4.9868772,0.5652440658973148,0.27710472
2013-01-29,14.83768,14.62070195,4.6729124,1.0992188730571024,0.25961875
2013-01-30,0.09621053,0.22161404,6.89782466,0.8111704845161851,0.27698652
2013-01-31,0.0,0.0,6.60245622,0.5964689888987954,0.22447923
2013-02-01,0.0,0.0,3.85536845,0.4401707257347363,0.20536693
2013-02-02,0.08007018,0.0,5.23249127,0.329353629941915,0.19971898
2013-02-03,0.0,0.0,5.45915801,0.2458450967408861,0.19697866
2013-02-04,0.0,0.0,5.88673692,0.185045895077717,0.1939329
2013-02-05,0.0,0.0,6.26175448,0.1407604745266616,0.19132089
2013-02-06,0.0,0.0,6.43887725,0.1084876281748583,0.18803846
2013-02-07,0.2924211,0.0,6.5639298,0.0950086675683554,0.18396771
2013-02-08,0.2162807,0.19473685,7.02231587,0.0824382177818124,0.18053762
2013-02-09,0.0,0.08231579,3.83635094,0.0659074845748685,0.17662437
2013-02-10,0.0,0.0,5.5190878,0.0538510717137455,0.17496856
2013-02-11,0.0,0.0,5.83466678,0.0450540721372379,0.174032
2013-02-12,0.0,0.0,6.38884219,0.0386316222967428,0.16844329
2013-02-13,0.0,0.0,6.16308781,0.0339395468500357,0.16850225
2013-02-14,2.818877,3.37978954,5.41038609,0.1437763787298948,0.16817715
2013-02-15,1.709684,2.12926322,5.18210533,0.1769225558386866,0.17109461
2013-02-16,1.022807,1.14771932,5.97038604,0.1725262996477675,0.17679197
2013-02-17,0.00568421,0.05347369,6.09129832,0.1319622500083716,0.17886188
2013-02-18,0.2224561,0.23663158,5.84049135,0.1090326531512874,0.17019764
2013-02-19,0.5587368,0.44301755,5.09010536,0.1051378718528569,0.16778271
2013-02-20,0.0,0.0,5.57536853,0.0824883065871078,0.16440202
2013-02-21,4.953825,5.94778953,4.32771944,0.2579488429507818,0.1713411
2013-02-22,1.013123,0.93838598,4.8435089,0.2306301766516028,0.33453958
2013-02-23,0.7461053,0.03368421,3.60673694,0.1996869142516128,0.22547473
2013-02-24,0.0205614,0.05607018,3.14722812,0.1520155240947477,0.18593908
2013-02-25,1.514877,1.02063159,5.64287728,0.172722963465797,0.18125716
2013-02-26,0.0,0.0,3.23192988,0.1319540401302482,0.18240062
2013-02-27,30.67361,28.15768434,1.54961406,1.3343058738589235,0.53644862
2013-02-28,75.25263,69.96308869,2.40140356,4.60076334434074,1.59030039
2013-03-01,2.493474,2.82196498,4.65957902,3.4750627511780845,1.36763335
2013-03-02,0.0,0.0,4.79775446,2.540514420491592,0.38964065
2013-03-03,0.0,0.0,4.83600012,1.8584274404336452,0.28533408
2013-03-04,0.0,0.0,5.30919313,1.3614998090090324,0.25416788
2013-03-05,0.0,0.0,5.49354387,0.9994177849375117,0.24003341
2013-03-06,0.0,0.0,5.16575456,0.7354844359138674,0.23100449
2013-03-07,0.0,0.0,5.45024566,0.5430061408330066,0.22677597
2013-03-08,0.0,0.0,5.79712297,0.4025700250352414,0.2231881
2013-03-09,0.0,0.0,4.94063168,0.3000546772094717,0.21731331
2013-03-10,0.0,0.0,4.81810538,0.2251835483100057,0.21361707
2013-03-11,0.0122807,0.0,5.27754394,0.1706926827137518,0.21022628
2013-03-12,0.0,0.0,5.42498253,0.13064236050081,0.2047361
2013-03-13,0.0,0.0,4.20259663,0.101346544056306,0.20199579
2013-03-14,0.09992983,0.11396491,4.97957897,0.0824447789635075,0.20303088
2013-03-15,0.0,0.0,4.99017545,0.0660526554646238,0.20172965
2013-03-16,0.0,0.0,3.07403516,0.0540478160724601,0.198605
2013-03-17,0.2734035,0.35803509,3.47508777,0.0522338835262909,0.20015272
2013-03-18,0.0,0.0,3.79207022,0.0439026282946322,0.19617041
2013-03-19,0.05635088,0.0,4.14533344,0.0391885922630965,0.19433717
2013-03-20,0.0,0.0,3.87607021,0.0343399221832883,0.19354857
2013-03-21,3.767298,4.00582458,1.4957193,0.1586680371580907,0.19492841
2013-03-22,33.72133,34.46049169,3.21298251,1.4118949138551733,0.49298989
2013-03-23,0.04154386,0.02666667,3.68371935,1.0438625400795989,0.38752948
2013-03-24,0.0,0.0,3.77929827,0.768258154403025,0.25607047
2013-03-25,0.0,0.0,4.00245614,0.5666734884039264,0.23557805
2013-03-26,0.421193,0.45936842,3.86512283,0.4301351012900683,0.22530713
2013-03-27,0.0,0.0,4.32224577,0.3199053933039905,0.22212353
2013-03-28,7.224281,7.81221066,0.83817546,0.4927418592743841,0.22244862
2013-03-29,18.78975,23.30378991,3.54996499,1.054062387130431,0.52179113
2013-03-30,0.0,0.0,2.94273688,0.7786129014598893,0.32744245
2013-03-31,0.0,0.0,1.8734737,0.5745586552300096,0.26585823
2013-04-01,0.1595088,0.1828772,3.12877203,0.4293006657278716,0.25343852
2013-04-02,0.0,0.0,2.98238603,0.3192987504308435,0.24590792
2013-04-03,0.0,0.0,3.12792988,0.2390003515087427,0.23958001
2013-04-04,0.0,0.0,3.5584562,0.1803730278741807,0.23148737
2013-04-05,0.0,0.0,3.11642114,0.1375540670003392,0.22517911
2013-04-06,0.0,0.0,2.52771938,0.1062689051172394,0.2238484
2013-04-07,1.535088,1.06940353,3.08449128,0.1308327166206313,0.22967378
2013-04-08,0.0,0.0,2.47326318,0.1014614456196045,0.22731808
2013-04-09,1.122807,0.17178948,2.93164916,0.1146752528491973,0.22306962
2013-04-10,1.321193,0.57452632,3.23621053,0.1296207661485781,0.2200831
2013-04-11,0.00722807,0.00617544,2.47747375,0.1008679967455683,0.2182201
2013-04-12,0.00217544,0.01136842,3.2717895,0.0795886717369847,0.21752021
2013-04-13,0.0,0.0,1.75403512,0.0639601741436367,0.21466199
2013-04-14,0.0,0.0,2.19101758,0.0525008450344532,0.21808226
2013-04-15,2.317053,1.81515793,2.04245619,0.1161307659760261,0.22283324
2013-04-16,0.9212632,0.03235088,2.35536846,0.1161531432985359,0.22698287
2013-04-17,0.00322807,0.0,1.74322813,0.0905180798373585,0.22112802
2013-04-18,0.01501754,0.0,2.27768423,0.0720667782420178,0.21887086
2013-04-19,0.0722807,0.12035088,2.35557898,0.060002331411679,0.21696828
2013-04-20,0.04898246,0.0,1.99087723,0.0506552949241687,0.20781134
2013-04-21,0.00877193,0.05726316,2.0745264,0.0428130821435092,0.20772263
2013-04-22,8.81214,8.04933352,1.00540351,0.3448967099380957,0.21771757
2013-04-23,4.820772,4.7246317,1.76154392,0.4229344264775397,0.26623273
2013-04-24,0.4750877,0.57929826,1.62919301,0.3271134645976293,0.27283689
2013-04-25,0.0,0.0,1.8614737,0.2444369832961121,0.24439978
2013-04-26,0.0,0.0,2.1576843,0.1840273235109705,0.23336019
2013-04-27,0.0,0.0,2.30484206,0.1399569021308361,0.23060022
2013-04-28,0.0,0.0,2.0361404,0.1078144851224603,0.22911202
2013-04-29,0.5602807,0.61614036,1.19466671,0.099442703633198,0.22717013
2013-04-30,5.054035,4.40898259,1.30849129,0.2502401880223489,0.23786496
2013-05-01,0.7814737,0.74371931,1.25957901,0.21146867501313,0.25130966
2013-05-02,0.2183158,0.0122807,2.09242113,0.1656327577280176,0.24029955
2013-05-03,0.0,0.0,1.39999998,0.126579248812405,0.22924003
2013-05-04,0.9030877,0.95010528,2.14147378,0.1239198809481966,0.22510022
2013-05-05,0.0,0.08322807,2.07585975,0.0961292118095967,0.23052162
2013-05-06,0.0,0.0,1.92792981,0.0758371674507152,0.22284307
2013-05-07,0.0,0.0,1.39782454,0.0610250001800958,0.22306962
2013-05-08,0.1780351,0.20961404,1.79459656,0.0545251853775623,0.22345424
2013-05-09,0.02301754,0.00617544,1.88329824,0.046080649061037,0.22342448
2013-05-10,0.03698246,0.00491228,2.0,0.04017973742395,0.22391746
2013-05-11,0.03698246,0.00217544,1.89810524,0.0358680260547941,0.22270494
2013-05-12,0.0,0.0,1.20968426,0.0318135228795573,0.22061538
2013-05-13,30.13032,30.7385973,0.48863158,1.1595758354663404,0.24641072
2013-05-14,19.48358,19.06014064,0.76280702,1.5930297133443976,0.92256036
2013-05-15,9.201474,8.1456843,0.56961404,1.509132097181932,0.44305446
2013-05-16,11.09663,9.5371231,0.95642107,1.5177844003480698,0.45928972
2013-05-17,5.390246,5.29171942,0.80070177,1.3140260938875,0.51000281
2013-05-18,0.1964912,0.34526317,0.59621053,0.9738943805853304,0.4071954
2013-05-19,0.0,0.0,0.80154387,0.7166747542369739,0.32969961
2013-05-20,1.501895,1.60371933,0.66554386,0.5741225804498338,0.30128299
2013-05-21,1.654175,1.5629474,1.29838603,0.4750586790211118,0.29341662
2013-05-22,0.09992983,0.09557895,0.79782457,0.3551152438477412,0.29288602
2013-05-23,0.00224561,0.0,1.10624564,0.2651735783327975,0.27795255
2013-05-24,0.00224561,0.01136842,1.55929826,0.1994987130485419,0.26982061
2013-05-25,0.02764912,0.04378947,1.50322807,0.1521829461888618,0.25684896
2013-05-26,0.08021053,0.05368421,1.20021057,0.1188840571853171,0.25229534
2013-05-27,0.1058947,0.12554386,1.00701755,0.0950485942248284,0.25145733
2013-05-28,0.08021053,0.05368421,1.19782461,0.0770976088168635,0.25054071
2013-05-29,0.3294737,0.26982457,1.06638598,0.0701811571771474,0.24534615
2013-05-30,2.024281,1.11115791,0.3668772,0.1199841114437402,0.24583914
2013-05-31,32.88042,32.02793002,0.59782458,1.4359705119232349,0.42058113
2013-06-01,37.12744,30.9618248,0.39782457,2.800883180208832,0.83099944
2013-06-02,43.60982,47.04378997,1.16063162,5.839737140874232,5.22529478
2013-06-03,0.1962105,0.19235088,1.09305265,4.779584504854569,1.69271196
2013-06-04,0.00940351,0.00652632,0.97305264,3.509692288880727,0.83065413
2013-06-05,0.1072281,0.13936842,0.71375438,2.5778265232756934,0.61919708
2013-06-06,0.04161404,0.00091228,0.79452633,1.894849829452309,0.53091802
2013-06-07,1.841825,2.36428075,0.71894737,1.4495014275551803,0.481968
2013-06-08,4.881684,6.53284219,1.03494738,1.23940134113474,0.52086468
2013-06-09,0.1238597,0.1471579,0.85024564,0.9170798046474524,0.45864683
2013-06-10,0.0,0.0,0.52989474,0.6779721679854304,0.41471645
2013-06-11,0.04484211,0.10126316,1.03249124,0.5038472724630209,0.39565413
2013-06-12,3.32793,3.01564916,0.29782457,0.486940938311721,0.37736946
2013-06-13,20.78098,22.44961447,0.33712282,1.434916527006184,0.77733857
2013-06-14,10.46758,10.16091252,0.45845615,2.22562721256396,0.98002527
2013-06-15,0.1788772,0.10863158,0.86070177,1.6914236348524738,0.80413812
2013-06-16,0.04470175,0.05754386,0.9814737,1.2449261445300044,0.58366086
2013-06-17,0.06912281,0.03929825,0.79936843,0.9181867243912012,0.51167883
2013-06-18,1.677965,1.07789476,0.64421053,0.7305019628964411,0.477347
2013-06-19,0.1334737,0.1034386,0.65529825,0.5436867864668343,0.46915497
2013-06-20,0.03298246,0.13305263,0.98863158,0.4046855257200868,0.43094048
2013-06-21,0.08982456,0.08821053,1.09459651,0.3042542374111728,0.40497754
2013-06-22,0.0,0.0,1.20000005,0.2286336951089027,0.39183885
2013-06-23,0.0,0.0,0.89459653,0.1732573722196728,0.37521056
2013-06-24,1.389263,0.99698247,0.37705264,0.174246288303446,0.36209152
2013-06-25,0.6529123,0.6460351,0.98701757,0.1506273722857818,0.35955643
2013-06-26,0.02280702,0.0122807,1.22007023,0.1163865507573596,0.3539781
2013-06-27,0.01663158,0.1322807,0.80000001,0.0912566698088245,0.33910444
2013-06-28,0.0277193,0.056,0.99059649,0.0731240177543162,0.33451151
2013-06-29,0.0,0.0,0.69459648,0.0591590987867003,0.33127737
2013-06-30,0.04133333,0.02975439,1.2272983,0.0499532363704183,0.32605278
2013-07-01,0.1948772,0.15656141,0.69775439,0.0469184899875783,0.32180517
2013-07-02,1.137614,1.02322809,0.63185966,0.0740026625023407,0.32008984
2013-07-03,0.09992983,0.13635088,1.00322807,0.0619960176838596,0.32375632
2013-07-04,1.073684,0.06049123,0.6865965,0.0830859896419001,0.31925323
2013-07-05,3.24386,4.07564918,0.75249123,0.1816097680251146,0.32319483
2013-07-06,2.986737,3.6786667,0.74224563,0.2431597677044167,0.38416901
2013-07-07,5.211439,5.50863166,0.68554385,0.3823451776702724,0.36233577
2013-07-08,5.217193,5.35529833,1.04392984,0.4854836040917498,0.39998035
2013-07-09,0.08014035,0.1594386,0.99873684,0.3618308114294604,0.42137844
2013-07-10,0.0,0.01298246,1.13501758,0.2692715166169875,0.34989613
2013-07-11,0.0,0.0,0.65242106,0.2018210949369824,0.33232173
2013-07-12,0.03031579,0.01094737,0.80000001,0.1535347050640003,0.32292813
2013-07-13,0.0,0.0,0.8209123,0.1175612706336825,0.31857383
2013-07-14,5.847018,5.66301759,0.35045615,0.321434971289432,0.31597136
2013-07-15,14.00982,14.32631592,0.41901755,0.8374396677319242,0.45634194
2013-07-16,2.633193,3.27515796,0.95971932,0.7406768909759704,0.62940764
2013-07-17,5.457614,4.70175446,0.85789476,0.7804609898337795,0.48567659
2013-07-18,0.8472983,0.59073685,0.88680705,0.6046087028460988,0.55931499
2013-07-19,36.9814,33.61929915,0.9254737,2.708383829155969,2.34887984
2013-07-20,14.83705,12.9456844,0.69178949,3.696309618155834,3.38629983
2013-07-21,20.11382,13.25354408,0.72329826,5.642333716382984,4.39545199
2013-07-22,4.861123,5.51649129,0.78778949,5.035244769486349,2.7481808
2013-07-23,6.090105,12.46336871,0.86603512,4.442374410455131,1.68275688
2013-07-24,0.2518597,0.10456141,1.43964911,3.264882086254036,1.34959573
2013-07-25,0.2687719,0.03354386,0.80701756,2.4004628395971075,1.0493571
2013-07-26,0.04933333,0.07354386,1.10322809,1.7628596089262651,0.89905109
2013-07-27,0.01417544,0.00617544,1.29782463,1.2962328109506729,0.79592925
2013-07-28,0.00814035,0.00491228,0.81396493,0.9549527898566592,0.71212521
2013-07-29,12.63944,11.38519306,0.63684212,1.2734499915880262,0.68106682
2013-07-30,7.977403,8.67207025,1.20182461,1.488432845521901,1.17158057
2013-07-31,0.1628772,0.13003509,1.51333334,1.1100626484163598,0.91682201
2013-08-01,0.00217544,0.0,1.4502456,0.8184369691836426,0.68972207
2013-08-02,0.0,0.0,1.15424565,0.6050118812215066,0.62987928
2013-08-03,3.907228,3.51200005,0.97038597,0.6069416517130605,0.63339978
2013-08-04,13.056,11.37656157,0.91242107,1.3203649970900675,0.73582257
2013-08-05,7.49607,9.60905281,0.60701755,1.6779449198273784,0.88505334
2013-08-06,17.79656,17.54105306,1.06456144,3.5082718625667355,1.61622403
2013-08-07,2.628982,2.33642108,1.09789476,3.01830125839743,1.90009826
2013-08-08,3.844351,3.62035094,1.484,2.5079064007977627,1.25713925
2013-08-09,0.1352982,0.03277193,0.51445615,1.8427892905750736,1.13048007
2013-08-10,3.645684,3.09326321,1.99992984,1.512087753729518,0.97653565
2013-08-11,0.0762807,0.16757895,1.75635094,1.113208289642963,0.91344189
2013-08-12,24.74744,21.39073712,0.77929825,3.615111453758078,0.91607243
2013-08-13,10.51712,12.91915794,1.59164914,4.471565787740141,4.65143178
2013-08-14,0.7692632,0.33691229,1.67221057,3.354096348320192,1.87575239
2013-08-15,15.75677,14.73221071,1.90743859,4.632440169273299,2.65769512
2013-08-16,0.1157895,0.1674386,2.20828074,3.422220725910034,1.70828467
2013-08-17,9.627439,8.42049144,1.61487721,3.4826923941183616,1.68778495
2013-08-18,5.054175,3.94933342,1.71557899,3.120826726973803,1.67763054
2013-08-19,10.75747,10.49831589,1.4031579,3.7298331379146017,1.74268669
2013-08-20,3.336,2.9012632,1.23838602,3.102433697672926,1.84095733
2013-08-21,3.402596,3.62975447,1.01382459,2.496357484148094,1.40558394
2013-08-22,8.670456,8.11782478,0.80449123,2.8308040667315297,1.28217574
2013-08-23,19.352,19.97010552,0.56849123,5.312675231185398,2.49209994
2013-08-24,7.681544,8.55838612,1.85333335,5.316253168091039,3.32195396
2013-08-25,0.09992983,0.11508772,1.82336847,3.888172615093744,2.31408478
2013-08-26,0.0,0.0,1.89999998,2.8382208170278163,1.83129983
2013-08-27,0.0,0.0,2.2850526,2.0741483853792624,1.54712802
2013-08-28,0.0,0.0,2.54014041,1.517987506934842,1.36369175
2013-08-29,4.441474,3.90989479,1.65452635,1.3161885682486298,1.22549972
2013-08-30,9.036912,7.8498247,2.60645621,1.4126268660396537,1.56240595
2013-08-31,0.1570526,0.10631579,2.75494739,1.044049248699383,1.3221954
2013-09-01,0.2055439,0.29291229,2.86849128,0.7730029600153496,1.06798709
2013-09-02,0.0,0.00322807,3.25445614,0.5693763989084062,0.95962942
2013-09-03,0.0,0.0,3.41915795,0.4210528631480869,0.87973049
2013-09-04,0.00722807,0.00617544,3.32154387,0.313185968979801,0.82201011
2013-09-05,0.0,0.0,1.94014034,0.2343666121607774,0.77737788
2013-09-06,0.00217544,0.0,1.89438596,0.1769105736793969,0.74667322
2013-09-07,0.6425965,0.50842106,2.4687018,0.1573928368503722,0.72711679
2013-09-08,0.0,0.0,3.19782461,0.1207145096467735,0.70130264
2013-09-09,0.0,0.0,2.04280708,0.0939361121657021,0.66430095
2013-09-10,0.1155789,0.00547368,2.29999995,0.0778100967703372,0.65562605
2013-09-11,1.544982,1.25529828,2.22287724,0.1245769745892991,0.66580853
2013-09-12,2.853684,3.08435094,2.54371938,0.2253166998709386,0.6625744
2013-09-13,0.8982456,1.08800002,1.83529828,0.2031336885911346,0.64135317
2013-09-14,1.391368,1.71677197,2.84603512,0.2101179679042344,0.61691746
2013-09-15,0.02849123,0.04385965,3.35529828,0.1593632189320732,0.60614542
2013-09-16,0.4092632,0.54364913,1.03059652,0.1349429617351331,0.57957047
2013-09-17,43.21853,43.01887769,1.29901757,2.610023879895301,1.86964065
2013-09-18,4.171368,4.39740363,2.27578944,2.1717945301347354,2.31260809
2013-09-19,6.82393,6.54547378,2.08778952,2.0129626412897594,1.30947782
2013-09-20,3.910105,4.49522816,1.92449121,1.7038838084748515,1.1375772
2013-09-21,2.492,2.9672983,3.30210527,1.3716955380672402,1.15226277
2013-09-22,0.9832983,0.99200002,2.78336839,1.0450228471126002,0.99277934
2013-09-23,0.9277193,1.20421055,3.47024568,0.8030786373981299,0.91879281
2013-09-24,0.09803509,0.12210527,4.22631603,0.5946041388325711,0.85932622
2013-09-25,0.1299649,0.00659649,3.8369825,0.443915961765198,0.77699326
2013-09-26,0.6427368,0.54147369,2.64133341,0.3528732968889249,0.71017406
2013-09-27,2.543439,2.15543863,3.95929828,0.3799423810025331,0.69685851
2013-09-28,0.1436491,0.20007018,2.8246316,0.2874273143400148,0.66631106
2013-09-29,0.08245614,0.11326316,3.58715797,0.2181449646046551,0.63308535
2013-09-30,0.01284211,0.0,3.29445619,0.1651913463378778,0.61056148
2013-10-01,3.700632,4.04077201,1.92189479,0.3112246441736389,0.58934026
2013-10-02,6.541754,6.33515799,2.67726321,0.5772999913458511,0.77163111
2013-10-03,9.785123,11.20147393,3.2322106,0.9700071933594868,0.73826502
2013-10-04,0.2456842,0.44273685,4.22000026,0.7187563694698237,0.74714767
2013-10-05,0.2386667,0.18077193,3.2757895,0.5354397820908893,0.62762212
2013-10-06,0.0,0.0,3.01859654,0.394636199771306,0.58217294
2013-10-07,0.02757895,0.04329825,4.50105263,0.2931204909167387,0.55926727
2013-10-08,0.0,0.0,4.3270177,0.2188278699967831,0.53945536
2013-10-09,0.0,0.0,4.84021068,0.1648990191930271,0.52148512
2013-10-10,0.0,0.0,3.00477201,0.1257364416751394,0.50813026
2013-10-11,2.226175,2.36940354,4.60617551,0.1974487159365096,0.50456204
2013-10-12,0.0,0.0,4.88189485,0.1494695853116705,0.49847838
2013-10-13,0.0,0.0,3.43866673,0.1145640909216778,0.48597136
2013-10-14,4.704561,5.71873696,3.07726321,0.3343329540264164,0.50387984
2013-10-15,1.078807,0.27642106,3.57501765,0.2921046460425416,0.51112577
2013-10-16,0.0,0.0122807,3.80280708,0.2180965577556722,0.48888827
2013-10-17,0.0205614,0.04540351,2.46477197,0.1648400995000937,0.4720438
2013-10-18,1.156281,1.51684213,4.83789489,0.1741744184643619,0.46231331
2013-10-19,0.0,0.0,5.10049123,0.1323829225819404,0.45501965
2013-10-20,0.0,0.0,5.25929846,0.1020337075576224,0.44100505
2013-10-21,0.0,0.0,3.74470177,0.0799942956991514,0.43275407
2013-10-22,8.999509,9.41122819,2.32463157,0.5704955661158024,0.47285233
2013-10-23,11.21502,12.00954404,2.39389478,1.055595932109284,0.631516
2013-10-24,5.913684,6.67663169,3.92315794,1.0992651527907924,0.66340258
2013-10-25,0.00940351,0.02575439,4.52842103,0.8041567063931555,0.55222908
2013-10-26,0.0,0.0,4.84343872,0.5893418038295957,0.47975014
2013-10-27,0.0,0.01087719,4.38238608,0.4335633094631165,0.45272319
2013-10-28,0.00224561,0.0354386,4.0696843,0.3206474970009703,0.43602751
2013-10-29,0.06905263,0.14961404,4.8124211,0.2409471718033688,0.43038742
2013-10-30,0.0,0.0,5.34877206,0.1809200600804012,0.41845031
2013-10-31,0.0,0.0,5.28070194,0.1373504615212494,0.39528916
2013-11-01,0.0,0.0,5.5290526,0.1057116321686564,0.38578608
2013-11-02,0.0,0.0,5.11614035,0.0827260126283011,0.37620438
2013-11-03,0.0,0.0,5.30343878,0.0660191691741367,0.37261651
2013-11-04,0.0,0.0,5.06764906,0.0538703379502421,0.3631443
2013-11-05,0.0,0.0,5.70835103,0.0450316058993038,0.35476698
2013-11-06,0.0,0.0,6.16393,0.0385972673940605,0.35425323
2013-11-07,0.0,0.0,5.27894749,0.0339108905396534,0.34738349
2013-11-08,0.00722807,0.0,2.58252642,0.030708671454618,0.34180517
2013-11-09,0.4044211,0.52729826,4.74231602,0.0430831751329053,0.34093768
2013-11-10,0.01185965,0.0,3.54771936,0.0373840597485668,0.34264177
2013-11-11,1.958246,1.34652634,1.88140353,0.1192545968000124,0.33646266
2013-11-12,6.932211,5.64350891,3.26252637,0.4671113068854789,0.37076362
2013-11-13,5.495158,4.79382468,2.94800003,0.6410785329006397,0.4128046
2013-11-14,0.1402807,0.15817544,3.76435091,0.4762380569787043,0.40522459
2013-11-15,0.1961404,0.0,5.10912291,0.3586727350101849,0.37939921
2013-11-16,0.2699649,0.37950878,4.16680709,0.2755655461834673,0.35947782
2013-11-17,2.848772,4.48273694,6.33143872,0.3470601061291546,0.38208871
2013-11-18,0.00533333,0.10512281,6.42491233,0.2580765862285016,0.36876474
2013-11-19,0.0,0.0,5.81494749,0.193318951584491,0.33094329
2013-11-20,0.0,0.0,4.42021059,0.1463165906356666,0.31654127
2013-11-21,0.03592983,0.0,2.84638599,0.1132948341938183,0.30605559
2013-11-22,2.048702,1.59115792,5.42659655,0.1842046400833529,0.31692588
2013-11-23,0.09642105,0.0,4.86898257,0.1430282722412874,0.32040707
2013-11-24,0.5050526,0.42778948,4.65164926,0.12906141552256,0.30092925
2013-11-25,0.2239298,0.20722807,5.68484221,0.1070094671305477,0.29956766
2013-11-26,0.0,0.0,6.20624584,0.0835922289584754,0.28957327
2013-11-27,0.0,0.0,6.35929838,0.0665907124028079,0.28104716
2013-11-28,0.0,0.0,3.43782459,0.05424344681327,0.27359573
2013-11-29,0.02280702,0.00175439,5.58736851,0.0458711080947054,0.27475884
2013-11-30,0.0,0.0,6.35642116,0.0391955590907072,0.26690314
2013-12-01,0.0,0.0,6.10161412,0.0343381784064758,0.25987507
2013-12-02,0.0,0.0,6.31915804,0.030801008915347,0.25575491
2013-12-03,0.0,0.0,6.39866676,0.0282240117737755,0.25328102
2013-12-04,0.09635088,0.0,2.96287724,0.0296198864977118,0.24801741
2013-12-05,41.57291,40.69957955,3.2164211,2.3164304810675085,0.60669848
2013-12-06,4.92793,5.37663168,4.96996504,1.9465210492841647,0.61401179
2013-12-07,0.01880702,0.08575439,5.80322823,1.4207268559626285,0.38122122
2013-12-08,0.0,0.0,5.73115797,1.037684263846103,0.31270634
2013-12-09,0.0,0.0,2.25389474,0.7596987125894993,0.2854548
2013-12-10,0.1298246,7.02e-05,5.31157897,0.56194069454343,0.27896771
2013-12-11,0.0,0.0,5.42561411,0.4144182344345501,0.27561651
2013-12-12,0.0,0.0,6.50112287,0.3072796369502887,0.2677507
2013-12-13,0.0,0.0,6.41291235,0.2294354497978254,0.25837675
2013-12-14,0.01880702,0.00659649,6.69712295,0.1733757926054935,0.24591774
2013-12-15,0.0,0.0,6.08077205,0.1320857903932729,0.23725379
2013-12-16,0.0,0.0,6.53838602,0.1020409957194659,0.230758
2013-12-17,0.02063158,0.04203509,6.62414047,0.0807421361129608,0.22589865
2013-12-18,0.0,0.0,7.5901755,0.0646604722114066,0.22018164
2013-12-19,0.0,0.0,6.89810536,0.0529392993704534,0.21444497
2013-12-20,0.3317193,0.06610526,7.74828083,0.0547544321099928,0.20747614
2013-12-21,0.0,0.0,6.07249136,0.0456658809207521,0.20232117
2013-12-22,0.0,0.0,4.22477209,0.039048207923422,0.19742223
2013-12-23,4.100421,4.31115796,2.57080709,0.2199787985132828,0.19055222
2013-12-24,14.96239,16.24547382,5.37803518,0.8866649170116107,0.32878439
2013-12-25,0.01508772,0.0,3.04989482,0.6525073500758473,0.26685373
2013-12-26,1.268632,0.0,6.38743868,0.5328369710929901,0.22925969
2013-12-27,0.8094035,0.32336843,6.68315801,0.4232343116336576,0.22300084
2013-12-28,0.0,0.0,7.59059658,0.3137063322298573,0.21181331
2013-12-29,0.0,0.0,6.94350882,0.2340780617405439,0.2012566
2013-12-30,0.0,0.0,7.15052642,0.1761889953383237,0.18936917
2013-12-31,0.0,0.0,5.9542457,0.1340910909441092,0.18075435
2014-01-01,0.0,0.0,2.29859649,0.1034639953002613,0.17655531
2014-01-02,0.4926316,0.52175439,5.03473689,0.096958123213354,0.18237086
2014-01-03,0.0,0.0,3.72743863,0.0763648335264679,0.19550028
2014-01-04,0.0,0.0,6.50771929,0.0613846974674302,0.18616592
